OBJECTID,UWI,POZO,WELL_STA,DEPARTAMENTO,CUENCA,FORMACION,LONGITUD,LATITUD,COORDENADA__X,COORDENADA_Y,ELEVACION__msnm_,POTENCIAL_AGUA_PROM__Bbl_,WHP__Psi_,WHT___F_,BHT___C_,TEMPERATURA_AMBIENTE___C_,F17,WHP___bar_,T____C_,Estatus,X,rho___kg_m3_,Potencial_Agua_promd__kg_s_,h_T__kJ_kg_,s_T___kJ_kg_K_,Tamb____C_,h_Tamb__kJ_kg_,s_Tamb__kJ_kg_K_,W_exergía__kW_,T__out____C_,h_Tout__kJ_kg_,nth_____,W_nth__kW_
1949,CANT0023,CANTAGALLO-23,PRODUCTOR,BOLIVAR,VALLE MEDIO DEL MAGDALENA,LA PAZ (CG),-73.922075,7.367125,1017537.9234,1306118.79045,69.7992,1055.29615385,,,103.19655708,27.68525,, ,103.19655708,,Liquid,956.03190996,1.856471,432.65686035,1.34317688,27.68525,116.05701951,0.40471279,63.8951504,70.0,293.06519282,7.32227809,18.97552859
1950,PAYO0017,PAYOA-17,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.484206,7.2878,1065896.30632,1297386.36425,157.8864,0.29541935,,,97.28664647,27.23179,, ,97.28664647,,Liquid,960.27952224,0.00052201,407.72458589,1.27646345,27.23179,114.16114056,0.39840631,0.0156304,70.0,293.06519282,6.76970145,0.00405189
1951,PAYO0022,PAYOA-22,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.478203,7.279736,1066560.42349,1296495.38226,184.0992,20.99903226,,,94.17428099,27.1046,, ,94.17428099,,Liquid,962.45222275,0.03718946,394.61092728,1.24094132,27.1046,113.62935862,0.39663568,1.02648713,70.0,293.06519282,6.47869527,0.24466347
1952,SANT0065,SANTOS-65,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (KL1L2MNO),-73.455344,7.362353,1069072.16129,1305636.21885,115.824,1.05903226,,,93.83893171,27.26497,, ,93.83893171,,Liquid,962.68364612,0.00187601,393.19860449,1.23709754,27.26497,114.29986547,0.39886809,0.05104199,70.0,293.06519282,6.44734012,0.01211138
1953,YARI0068D,YARIGUI-68D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - MUGROSA (CCG),-73.899053,7.393744,1020078.63775,1309063.71672,76.8096,481.85580645,,,93.68314955,27.74608,, ,93.68314955,,Liquid,962.79097259,0.85367101,392.54256951,1.23531087,27.74608,116.31134022,0.40555805,22.78133847,70.0,293.06519282,6.43277448,5.46277335
1954,SANT0029,SANTOS-29,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (OP),-73.451694,7.335719,1069479.32729,1302691.12452,124.968,0.13225806,,,93.07580906,27.39769,, ,93.07580906,,Liquid,963.20831953,0.00023441,389.98516561,1.22833862,27.39769,114.85476182,0.40071469,0.00621528,70.0,293.06519282,6.37598815,0.00144859
1955,PAYO0025,PAYOA-25,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.466539,7.299667,1067845.56846,1298701.43292,134.4168,47.35235484,,,92.3506226,27.35898,, ,92.3506226,,Liquid,963.70438644,0.08397052,386.93204556,1.21999961,27.35898,114.69291759,0.40017619,2.18304889,70.0,293.06519282,6.30818321,0.49721406
1956,LLAN0095,LLANITO-95D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.832583,7.169,1027430.86663,1284211.78881,83.2104,300.35032258,,,92.27551631,27.62995,, ,92.27551631,,Liquid,963.75562232,0.53264328,386.61587081,1.21913508,27.62995,115.82581796,0.40394423,13.69919503,70.0,293.06519282,6.30116077,3.13981423
1957,SLUC0002,SANTA LUCIA-2,PRODUCTOR,CESAR,VALLE MEDIO DEL MAGDALENA,LA PAZ,-73.658425,7.799644,1046601.61832,1353973.43282,48.4632,93.87677419,,,91.29439676,27.84009,, ,91.29439676,,Liquid,964.42248441,0.1665969,382.48619237,1.20782674,27.84009,116.70437927,0.406864,4.13495369,70.0,293.06519282,6.2094261,0.92503442
1958,PAYO0029,PAYOA-29,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.476608,7.282994,1066736.03586,1296855.98329,158.8008,0.09790323,,,90.75234582,27.2152,, ,90.75234582,,Liquid,964.78896772,0.00017381,380.20504269,1.20156707,27.2152,114.09177798,0.39817541,0.0043318,70.0,293.06519282,6.15874433,0.00093278
1959,SANT0073,SANTOS-73,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ (L1L3),-73.452911,7.345614,1069343.44032,1303785.26952,121.92,0.00225806,,,90.33930999,27.41981,, ,90.33930999,,Liquid,965.06729054,4.01e-06,378.46703567,1.19679153,27.41981,114.94724403,0.40102238,9.806e-05,70.0,293.06519282,6.12012548,2.096e-05
1960,SANT0055,SANTOS-55,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS (L3MNP),-73.454178,7.362664,1069200.92738,1305670.80699,149.0472,0.04548387,,,90.26702941,27.26497,, ,90.26702941,,Liquid,965.11591348,8.078e-05,378.16290496,1.1959553,27.26497,114.29986547,0.39886809,0.00198107,70.0,293.06519282,6.11336725,0.00042022
1961,SANT0098,SANTOS-98,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS (L1L3M),-73.452598,7.344372,1069378.22832,1303647.98577,121.3104,2.13741935,,,89.43842099,27.41981,, ,89.43842099,,Liquid,965.67154412,0.00379805,374.67679016,1.18635802,27.41981,114.94724403,0.40102238,0.09039039,70.0,293.06519282,6.03589236,0.01870915
1962,SANT0004,SANTOS-4,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (OP),-73.452211,7.349261,1069420.17018,1304188.75896,123.7488,0.11258065,,,89.38770925,27.40875,, ,89.38770925,,Liquid,965.70544331,0.00020006,374.46345818,1.18577,27.40875,114.90100294,0.40086854,0.00475555,70.0,293.06519282,6.03115082,0.00098212
1963,SUER0038,SUERTE-38,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDA - MUGROSA (L1L3MNO),-73.456364,7.387917,1068955.63321,1308463.43523,110.6424,0.09548387,,,88.73505049,27.46405,, ,88.73505049,,Liquid,966.14063064,0.00016975,371.71810564,1.1781954,27.46405,115.13220803,0.40163768,0.0039481,70.0,293.06519282,5.97012722,0.0007971
1964,ABLA0007,AGUAS BLANCAS-7,TAPONADO Y ABANDONADO,SANTANDER,VALLE MEDIO DEL MAGDALENA,,-73.794685,6.839499,4912229.0099,2313825.6277,360.0,,,,88.55181163,27.51935,, ,88.55181163,,Liquid,966.26244709,0.0,370.94740165,1.17606651,27.51935,115.36341223,0.40240667,0.0,70.0,293.06519282,5.95299439,0.0
1965,SANT0093,SANTOS-93,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS (L1L3M),-73.453936,7.362092,1069227.70428,1305607.55895,149.9616,7.39870968,,,88.51483432,27.2705,, ,88.51483432,,Liquid,966.28700998,0.01315538,370.79187879,1.17563678,27.2705,114.32298626,0.39894505,0.30587952,70.0,293.06519282,5.94953701,0.06083547
1966,PAYO0023,PAYOA-23,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.469136,7.314919,1067556.45878,1300387.98641,138.0744,1.45193548,,,88.4419365,27.28156,, ,88.4419365,,Liquid,966.33541461,0.00258176,370.48528165,1.17478949,27.28156,114.3692278,0.39909896,0.0598724,70.0,293.06519282,5.94272106,0.01187834
1967,SUER0041,SUERTE-41,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (L3MNOP),-73.455414,7.383939,1069061.14228,1308023.63641,117.0432,0.0483871,,,87.12449513,27.44193,, ,87.12449513,,Liquid,967.20581148,8.612e-05,364.94519738,1.15944951,27.44193,115.0397261,0.40133004,0.00190617,70.0,293.06519282,5.81954029,0.00036024
1968,SANT0097,SANTOS-97,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - MUGROSA (MP),-73.452975,7.356806,1069334.64847,1305023.06393,131.064,4.20548387,,,86.88794611,27.39216,, ,86.88794611,,Liquid,967.3612087,0.00748594,363.95063836,1.15668969,27.39216,114.83164124,0.40063777,0.16474242,70.0,293.06519282,5.79742296,0.03076367
1969,SANT0059,SANTOS-59,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS (MNO),-73.453353,7.3495,1069294.06452,1304215.00454,121.6152,0.04258065,,,86.73429268,27.41428,, ,86.73429268,,Liquid,967.46200429,7.58e-05,363.30463779,1.15489611,27.41428,114.92412349,0.40094546,0.0016588,70.0,293.06519282,5.78305637,0.00030791
1970,TESO0029,TESORO-29,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.560778,7.040472,1057470.97665,1270022.12949,117.0432,221.42709677,,,86.5852301,27.47511,, ,86.5852301,,Liquid,967.55967934,0.39423026,362.67795937,1.15315545,27.47511,115.17844894,0.40179149,8.56794119,70.0,293.06519282,5.76911901,1.5832458
1971,LISA0142,LISAMA-142,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.565147,7.103792,1056980.4206,1277024.52587,137.16,0.85516129,,,86.57041593,27.50276,, ,86.57041593,,Liquid,967.56938064,0.00152255,362.61567978,1.15298242,27.50276,115.29405106,0.40217599,0.03304272,70.0,293.06519282,5.76773389,0.00610769
1972,COND0015,CONDE-15,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDA - MUGROSA (KL1MNO),-73.458975,7.3174,1068678.17075,1300663.87876,135.3312,0.07290323,,,86.18512575,27.36451,, ,86.18512575,,Liquid,967.82132123,0.00012983,360.99597007,1.14847994,27.36451,114.71603822,0.40025312,0.00279648,70.0,293.06519282,5.73170926,0.00050552
1973,LLAN0093,LLANITO-93D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.833553,7.189994,1027322.52249,1286533.58361,79.8576,685.24518519,,,85.64279982,27.7129,, ,85.64279982,,Liquid,968.17472829,1.22079055,358.71633273,1.14213476,27.7129,116.17261996,0.40509702,25.52301759,70.0,293.06519282,5.68100178,4.55311225
1974,SUER0045,SUERTE-45,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (L1L3MO),-73.459117,7.394908,1068650.61091,1309236.28301,126.492,0.09548387,,,85.61867598,27.34239,, ,85.61867598,,Liquid,968.19041543,0.00017011,358.61493571,1.1418523,27.34239,114.62355564,0.39994538,0.00360045,70.0,293.06519282,5.6787462,0.00063322
1975,SUER0025,SUERTE-25,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - MUGROSA (MNOP),-73.456008,7.381747,1068995.8524,1307781.1417,126.1872,0.24580645,,,85.28505749,27.39216,, ,85.28505749,,Liquid,968.40706925,0.00043802,357.21272843,1.13794431,27.39216,114.83164124,0.40063777,0.00915458,70.0,293.06519282,5.64755287,0.00158684
1976,LISA0127,LISAMA-127,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA - COLORADO (BA),-73.578319,7.055497,1055530.94042,1271681.72033,108.8136,34.26741935,,,85.28002882,27.4917,, ,85.28002882,,Liquid,968.41033076,0.06106358,357.19159358,1.13788537,27.4917,115.24781024,0.40202219,1.27152716,70.0,293.06519282,5.64708269,0.22112775
1977,SANT0036,SANTOS-36,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS (MN),-73.454758,7.366261,1069136.27209,1306068.56833,146.9136,0.07096774,,,85.1874996,27.29815,, ,85.1874996,,Liquid,968.47032156,0.00012647,356.80270902,1.13680088,27.29815,114.43859005,0.39932982,0.0026436,70.0,293.06519282,5.63843121,0.00045451
1978,LLAN0086,LLANITO-86,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ - MUGROSA (DC),-73.835074,7.18036,1027155.04761,1285468.02023,84.7344,2018.268,,,84.89234312,27.66313,, ,84.89234312,,Liquid,968.66140577,3.59742921,355.56226773,1.13333973,27.66313,115.96453899,0.40440539,73.51004213,70.0,293.06519282,5.61083408,12.61477108
1979,SUER0048,SUERTE-48,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (L1L3MO),-73.459869,7.397864,1068567.04883,1309563.05719,131.9784,0.67064516,,,84.36908134,27.4917,, ,84.36908134,,Liquid,968.99911988,0.0011958,353.36336866,1.12719717,27.4917,115.24781024,0.40202219,0.02416288,70.0,293.06519282,5.56190911,0.00401038
1980,YARI0061D,YARIGUI-61D,PRODUCTOR,BOLIVAR,VALLE MEDIO DEL MAGDALENA,LA PAZ - MUGROSA (CCG),-73.911694,7.379808,1018683.52856,1307521.91208,71.628,276.00806452,,,84.26606752,27.72949,, ,84.26606752,,Liquid,969.06544742,0.49217132,352.93050294,1.12598691,27.72949,116.24198013,0.40532754,9.82620022,70.0,293.06519282,5.55227731,1.63592237
1981,YARI0054D,YARIGUI-54D,PRODUCTOR,BOLIVAR,VALLE MEDIO DEL MAGDALENA,LA PAZ (CG),-73.911681,7.379747,1018685.05476,1307515.15534,71.628,77.85225806,,,83.75585201,27.72949,, ,83.75585201,,Liquid,969.39319325,0.13887133,350.78670616,1.11998782,27.72949,116.24198013,0.40532754,2.72539244,70.0,293.06519282,5.50457216,0.44123899
1982,YARI0067D,YARIGUI-67D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - MUGROSA (CCG),-73.89815,7.405353,1020177.78389,1310347.58299,71.9328,1547.54548387,,,83.75047991,27.73502,, ,83.75047991,,Liquid,969.39663731,2.76049113,350.76413518,1.11992461,27.73502,116.26510016,0.40540438,54.15470597,70.0,293.06519282,5.50406987,8.76674042
1983,SUER0046,SUERTE-46,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDA - MUGROSA (L1L3MNO),-73.457703,7.391714,1068807.21475,1308883.19968,104.8512,0.67064516,,,83.41611995,27.49723,, ,83.41611995,,Liquid,969.61071707,0.00119655,349.35936333,1.11598882,27.49723,115.27093066,0.40209909,0.02341239,70.0,293.06519282,5.47280722,0.00368642
1984,SUER0024,SUERTE-24,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - MUGROSA (NOP),-73.458644,7.392681,1068703.10212,1308989.9716,111.5568,0.09548387,,,83.36150081,27.46958,, ,83.36150081,,Liquid,969.64563566,0.00017037,349.129897,1.11534557,27.46958,115.15532849,0.40171458,0.0033307,70.0,293.06519282,5.46770033,0.00052225
1985,TESO0006,TESORO-6,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.580672,7.023467,1055274.76862,1268138.9847,136.8552,5.08258065,,,83.10815507,27.42534,, ,83.10815507,,Liquid,969.80741011,0.00907008,348.0655724,1.11236069,27.42534,114.97036456,0.40109929,0.17608893,70.0,293.06519282,5.4440125,0.02715789
1986,YARI0065D,YARIGUI-65D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - MUGROSA (CCG),-73.899486,7.393403,1020030.81469,1309025.91813,69.7992,143.22903226,,,83.04207934,27.75714,, ,83.04207934,,Liquid,969.84955089,0.25560942,347.78799233,1.11158187,27.75714,116.35758023,0.40571171,4.89106611,70.0,293.06519282,5.43783442,0.76062595
1987,SANT0088,SANTOS-88,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - MUGROSA (MNOP),-73.453656,7.340522,1069262.01859,1303222.01159,128.016,0.1416,,,82.75967901,27.41981,, ,82.75967901,,Liquid,970.02941304,0.00025275,346.60168783,1.10825176,27.41981,114.94724403,0.40102238,0.00484993,70.0,293.06519282,5.41142999,0.00073224
1988,LISA0139,LISAMA-139,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,COLORADO (A),-73.560014,7.047397,1057554.5295,1270788.10571,112.4712,1.209,,,82.75070891,27.49723,, ,82.75070891,,Liquid,970.03511968,0.00215802,346.56400746,1.10814595,27.49723,115.27093066,0.40209909,0.04127848,70.0,293.06519282,5.41059128,0.00624661
1989,LISA0139,LISAMA-139,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.560014,7.047397,1057554.5295,1270788.10571,112.4712,2.0135,,,82.75070891,27.49723,, ,82.75070891,,Liquid,970.03511968,0.00359402,346.56400746,1.10814595,27.49723,115.27093066,0.40209909,0.06874625,70.0,293.06519282,5.41059128,0.01040326
1990,LISA0140,LISAMA-140,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (C),-73.5721,7.063358,1056217.17733,1272551.87613,135.636,10.78516129,,,82.6490546,27.43087,, ,82.6490546,,Liquid,970.09976288,0.01925238,346.1369964,1.10694659,27.43087,114.99348509,0.40117621,0.36788034,70.0,293.06519282,5.40108661,0.05518607
1991,SANT0051,SANTOS-51,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (KL3MNP),-73.451475,7.344622,1069502.17253,1303675.80979,121.0056,0.23032258,,,82.58380729,27.43087,, ,82.58380729,,Liquid,970.14122751,0.00041116,345.86292191,1.10617661,27.43087,114.99348509,0.40117621,0.00783903,70.0,293.06519282,5.39498598,0.00117117
1992,PAYO0011,PAYOA-11,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ,-73.487881,7.275861,1065492.18524,1296065.3973,172.212,1.71412903,,,82.1494751,27.16543,, ,82.1494751,,Liquid,970.41670826,0.00306086,344.03857999,1.1010477,27.16543,113.88368973,0.3974826,0.05806132,70.0,293.06519282,5.35437592,0.00835402
1993,NUTR0022,NUTRIA-22,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.547153,7.025253,1058978.38574,1268340.60846,258.4704,1.86387097,,,81.86337283,26.77833,, ,81.86337283,,Liquid,970.5976613,0.00332887,342.83694017,1.097666,26.77833,112.26519933,0.39209009,0.06343282,70.0,293.06519282,5.32762536,0.008827
1994,NUTR0012,NUTRIA-12,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.548678,7.01985,1058810.55445,1267742.88429,252.0696,1.81741935,,,81.62177122,26.76174,, ,81.62177122,,Liquid,970.750152,0.00324642,341.82225779,1.0948083,26.76174,112.19583439,0.39185883,0.06138668,70.0,293.06519282,5.30503561,0.00839711
1995,LISA0150,LISAMA-150,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.562131,7.042886,1057321.20337,1270288.93267,103.0224,0.35354839,,,81.54838536,27.4917,, ,81.54838536,,Liquid,970.79641317,0.00063157,341.51406023,1.09393992,27.4917,115.24781024,0.40202219,0.01158968,70.0,293.06519282,5.29817403,0.00162117
1996,TESO0036R,TESORO-36R,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.563138,7.024272,1057212.17,1268230.11968,117.0432,0.0283871,,,81.5011389,27.47511,, ,81.5011389,,Liquid,970.82618233,5.071e-05,341.31564227,1.09338076,27.47511,115.17844894,0.40179149,0.00092963,70.0,293.06519282,5.29375649,0.00012953
1997,SUER0012,SUERTE-12,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - ESMERALDAS - MUGROSA (KL3NO),-73.45635,7.389719,1068956.88843,1308662.81658,119.7864,0.0483871,,,81.41604376,27.46958,, ,81.41604376,,Liquid,970.87977122,8.644e-05,340.95827832,1.09237349,27.46958,115.15532849,0.40171458,0.00158028,70.0,293.06519282,5.28580009,0.00021884
1998,GALN0071,GALAN-71,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA - COLORADO (CBA),-73.895353,7.098017,1020500.49599,1276358.2392,73.7616,7.0316129,,,81.17193154,27.66866,, ,81.17193154,,Liquid,971.03330131,0.01256407,339.9331422,1.08948268,27.66866,115.98765913,0.40448224,0.22599403,70.0,293.06519282,5.2629756,0.03099116
1999,LISA0079,LISAMA-79,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.568578,7.057328,1056607.07444,1271885.34953,144.1704,27.44516129,,,81.06038294,27.41428,, ,81.06038294,,Liquid,971.10335889,0.04904251,339.4647161,1.08816108,27.41428,114.92412349,0.40094546,0.88723813,70.0,293.06519282,5.25254581,0.11952425
2000,LLAN0104,LLANITO-104,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.848283,7.147036,1025697.86864,1281781.81184,100.584,247.90290323,,,80.98355168,27.547,, ,80.98355168,,Liquid,971.15157627,0.44300646,339.14208447,1.08725058,27.547,115.47901399,0.40279112,7.95233512,70.0,293.06519282,5.24536208,1.07070222
2001,TESO0026,TESORO-26,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.568625,7.036661,1056604.36659,1269599.67747,118.872,0.0283871,,,80.73489291,27.47511,, ,80.73489291,,Liquid,971.30742607,5.074e-05,338.09794364,1.08430253,27.47511,115.17844894,0.40179149,0.00090523,70.0,293.06519282,5.22211249,0.00011931
2002,GALA0006,GALA-6,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.869192,7.129786,1023389.08868,1279872.96076,76.2,117.46375,,,80.400642,27.74055,, ,80.400642,,Liquid,971.51643423,0.20998846,336.69447257,1.08033667,27.74055,116.28822019,0.40548121,3.66426777,70.0,293.06519282,5.19086003,0.47556819
2003,TESO0009,TESORO-9,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA - COLORADO (BA),-73.568233,7.024178,1056649.15967,1268219.1155,127.7112,0.06,,,80.02455615,27.43087,, ,80.02455615,,Liquid,971.75093211,0.00010729,335.11545001,1.07587022,27.43087,114.99348509,0.40117621,0.00186927,70.0,293.06519282,5.155696,0.0002326
2004,ABLA0002,AGUAS BLANCAS-2,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (C),-73.791586,6.839267,1031981.89524,1247748.10038,103.3272,4.93774194,,,79.68179034,27.547,, ,79.68179034,,Liquid,971.96403505,0.00883121,333.6764222,1.0717956,27.547,115.47901399,0.40279112,0.1512796,70.0,293.06519282,5.1236474,0.01837576
2005,LISA0023,LISAMA-23,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA - COLORADO (BA),-73.560919,7.065072,1057452.29878,1272742.79183,146.6088,59.72903226,,,79.60641293,27.37557,, ,79.60641293,,Liquid,972.01081904,0.10683117,333.35997904,1.07089905,27.37557,114.76227946,0.40040698,1.83731047,70.0,293.06519282,5.11659961,0.22025628
2006,SUER0028,SUERTE-28,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - MUGROSA (NOP),-73.456942,7.382589,1068892.66195,1307874.08963,129.54,0.0483871,,,79.53975887,27.36451,, ,79.53975887,,Liquid,972.05216491,8.655e-05,333.08016121,1.07010611,27.36451,114.71603822,0.40025312,0.00148553,70.0,293.06519282,5.11036745,0.00017698
2007,LLAN0018,LLANITO-18,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (C),-73.851472,7.148781,1025345.50899,1281974.56566,96.012,415.28967742,,,79.47647247,27.55806,, ,79.47647247,,Liquid,972.09140108,0.74284749,332.8144843,1.06935311,27.55806,115.52525463,0.40294488,12.6245943,70.0,293.06519282,5.10445018,1.50722477
2008,TESO0035,TESORO-35,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.566772,7.034044,1056809.41032,1269310.50411,114.3,0.67096774,,,79.12461034,27.4917,, ,79.12461034,,Liquid,972.3091792,0.00120046,331.33742094,1.06516419,27.4917,115.24781024,0.40202219,0.02019286,70.0,293.06519282,5.07155107,0.00233009
2009,LLAN0084,LLANITO-84,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (B),-73.843469,7.1688,1026228.39583,1284189.03389,81.0768,386.63516129,,,78.78651827,27.65207,, ,78.78651827,,Liquid,972.51784501,0.69189525,329.91825326,1.06113551,27.65207,115.91829868,0.40425167,11.42074896,70.0,293.06519282,5.03993946,1.28510683
2010,TISQ0003,TISQUIRAMA-3,PRODUCTOR,CESAR,VALLE MEDIO DEL MAGDALENA,LISAMA (ND),-73.595492,8.029611,1053513.751,1379415.32201,71.3232,0.01,,,78.08457062,27.7129,, ,78.08457062,,Liquid,972.94922659,1.79e-05,326.97205544,1.05275949,27.7129,116.17261996,0.40509702,0.00028715,70.0,293.06519282,4.97430735,3.02e-05
2011,LLAN0109,LLANITO-109,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA (CB),-73.843287,7.168865,1026248.59528,1284196.28823,80.772,943.41806452,,,77.49278651,27.6576,, ,77.49278651,,Liquid,973.31095914,1.68965184,324.48852518,1.04568575,27.6576,115.94141884,0.40432853,26.5582576,70.0,293.06519282,4.91897554,2.61170505
2012,LLAN0023,LLANITO-23,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,ESMERALDAS - LA PAZ (D),-73.825297,7.179731,1028235.03097,1285398.96992,87.4776,223.34290323,,,77.29830005,27.68525,, ,77.29830005,,Liquid,973.42945007,0.40005349,323.6723848,1.04335855,27.68525,116.05701951,0.40471279,6.23443595,70.0,293.06519282,4.90079106,0.60007805
2013,LISA0106,LISAMA-106,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,MUGROSA - COLORADO (BA),-73.569967,7.052036,1056454.25538,1271299.93716,112.1664,0.16967742,,,77.25541878,27.50276,, ,77.25541878,,Liquid,973.45554947,0.00030394,323.49244219,1.04284528,27.50276,115.29405106,0.40217599,0.00476434,70.0,293.06519282,4.89678166,0.00045285
2014,SROQ0001,SAN ROQUE-1,PRODUCTOR,CESAR,VALLE MEDIO DEL MAGDALENA,LISAMA BC,-73.575156,7.985839,1055761.63079,1374576.76906,68.2752,0.12,,,77.08196653,27.74608,, ,77.08196653,,Liquid,973.56102394,0.00021497,322.76459886,1.0407685,27.74608,116.31134022,0.40555805,0.00331408,70.0,293.06519282,4.88056387,0.0003116
2015,YARI0064D,YARIGUI-64D,PRODUCTOR,SANTANDER,VALLE MEDIO DEL MAGDALENA,LA PAZ - MUGROSA (CCG),-73.898181,7.405211,1020174.41203,1310331.91036,70.104,1077.02064516,,,76.86963598,27.73502,, ,76.86963598,,Liquid,973.68992998,1.92968372,321.87364419,1.03822491,27.73502,116.26510016,0.40540438,29.51885164,70.0,293.06519282,4.86071096,2.70212753
